userid,orderType
110101673423,0.18820861678004536
110101712427,0.018140589569160998
110101712621,0.13151927437641722
110101712622,0.07256235827664399
110101714266,0.08163265306122448
110101714568,0.04308390022675737
110101716420,0.1111111111111111
110101718064,0.10657596371882086
110101718461,0.045351473922902494
110101735567,0.006802721088435374
110101771028,0.0
110101773127,0.14950869236583522
110101773722,0.07482993197278912
110101773820,0.047619047619047616
110101810162,0.1111111111111111
110101810364,0.9365079365079365
110101810367,0.07256235827664399
110101814963,0.15419501133786848
110101816628,0.06575963718820861
110101816826,0.018140589569160998
110101816829,0.3219954648526077
110101818963,0.42403628117913833
110101833764,0.25170068027210885
110101871022,0.10430839002267574
110101871223,0.20861678004535147
110101873420,0.11791383219954649
110101912122,0.04081632653061224
110101912224,0.18820861678004536
110101914166,0.04081632653061224
110101914465,0.2018140589569161
110101914466,0.0022675736961451248
110101916529,0.03854875283446712
110101916922,0.006802721088435374
110101935966,0.036281179138321996
110101973722,0.03854875283446712
110102012425,0.25170068027210885
110102012824,0.006802721088435374
110102012825,0.05215419501133787
110102016124,0.05215419501133787
110102016220,0.2789115646258503
110102033767,0.41723356009070295
110102035860,0.02040816326530612
110102073126,0.31746031746031744
110102073923,0.027210884353741496
110102112525,0.08616780045351474
110102116023,0.031746031746031744
110102116124,0.1473922902494331
110102116228,0.049886621315192746
110102116324,0.15192743764172337
110102118961,0.009070294784580499
110102118969,0.0
110102173725,0.3832199546485261
110102218067,0.1836734693877551
110102233767,0.3242630385487528
110102235866,0.7573696145124716
110102271522,0.2947845804988662
110102371027,0.022675736961451247
110102416529,0.015873015873015872
110102416629,0.6349206349206349
110102418265,0.09523809523809523
110102435363,0.022675736961451247
110102435468,0.17006802721088435
110102473227,0.034013605442176874
110102473722,0.022675736961451247
110102473726,0.17006802721088435
110102473823,0.16099773242630386
110102516823,0.09977324263038549
110102518364,0.2494331065759637
110102571020,0.0045351473922902496
110102614469,0.10430839002267574
110102616024,0.1383219954648526
110102616427,0.8707482993197279
110102616924,0.0022675736961451248
110102618366,0.011337868480725623
110102618561,0.15192743764172337
110102618764,0.15419501133786848
110102673627,0.036281179138321996
110102712120,0.049886621315192746
110102712123,0.08163265306122448
110102714366,0.17913832199546487
110102714469,0.11337868480725624
110102716420,0.02040816326530612
110102716620,0.10657596371882086
110102735360,0.7755102040816326
110102735561,0.3492063492063492
110102773624,0.05895691609977324
110102773927,0.12471655328798185
110102812625,0.015873015873015872
110102816320,0.05442176870748299
110102816325,0.031746031746031744
110102816721,0.011337868480725623
110102835465,0.10430839002267574
110102835762,0.19954648526077098
110102871220,0.047619047619047616
110102871228,0.06349206349206349
110102873020,0.3219954648526077
110102873026,0.07256235827664399
110102912126,0.04081632653061224
110102912424,0.034013605442176874
110102916926,0.16099773242630386
110102918660,0.8072562358276644
110102933067,0.04308390022675737
110102971021,0.08390022675736962
110102973320,0.4557823129251701
110102973729,0.03854875283446712
110102973924,0.07256235827664399
110103010728,0.23129251700680273
110103018267,0.7165532879818595
110103018466,0.08390022675736962
110103018561,0.02040816326530612
110103035464,0.11564625850340136
110103073525,0.006802721088435374
110103112829,0.14058956916099774
110103114566,0.07029478458049887
110103116221,0.10884353741496598
110103118065,0.35147392290249435
110103118366,0.13378684807256236
110103118465,0.07029478458049887
110103118869,0.018140589569160998
110103171221,0.11337868480725624
110103171521,0.2811791383219955
110103212425,0.528344671201814
110103212522,0.031746031746031744
110103216621,0.14058956916099774
110103218368,0.33474492879254797
110103218764,0.011337868480725623
110103233860,0.35827664399092973
110103235660,0.02040816326530612
110103273729,0.1836734693877551
110103273822,0.05215419501133787
110103310263,0.0022675736961451248
110103314762,0.08616780045351474
110103316323,0.1746031746031746
110103318065,0.10204081632653061
110103318467,0.027210884353741496
110103318469,0.034013605442176874
110103333868,0.06575963718820861
110103373229,0.015873015873015872
110103373621,0.0022675736961451248
110103373624,0.1912246993522091
110103410325,0.10204081632653061
110103412220,0.8435374149659864
110103412325,0.272108843537415
110103414068,0.049886621315192746
110103414663,0.1111111111111111
110103414867,0.02040816326530612
110103433064,0.015873015873015872
110103433760,0.17233560090702948
110103435260,0.05895691609977324
110103471221,0.009070294784580499
110103471227,0.08390022675736962
110103510325,0.2766439909297052
110103512423,0.35600907029478457
110103518066,0.0
110103518463,0.02040816326530612
110103518661,0.1360544217687075
110103535467,0.024943310657596373
110103612126,0.41723356009070295
110103612224,0.05668934240362812
110103616126,0.049886621315192746
110103616424,0.20634920634920634
110103616921,0.003401360544217687
110103633864,0.022675736961451247
110103714268,0.1473922902494331
110103714367,0.09070294784580499
110103716621,0.011337868480725623
110103716623,0.08163265306122448
110103718268,0.02947845804988662
110103718464,0.2834467120181406
110103735161,0.049886621315192746
110103735266,0.2222222222222222
110103735669,0.031746031746031744
110103735767,0.09977324263038549
110103771527,0.08163265306122448
110103773926,0.11564625850340136
110103814960,0.08355335141049428
110103816326,0.8140589569160998
110103816921,0.28798185941043086
110103835563,0.0045351473922902496
110103914964,0.11337868480725624
110103918061,0.034013605442176874
110103918664,0.07482993197278912
110103933761,0.12244897959183673
110103935165,0.10430839002267574
110103935264,0.02947845804988662
110103935763,0.049886621315192746
110103971521,0.05668934240362812
110103973129,0.09070294784580499
110104012523,0.02947845804988662
110104014167,0.0022675736961451248
110104014560,0.2562358276643991
110104016624,0.8662131519274376
110104071022,0.018140589569160998
110104073426,0.09297052154195011
110104073726,0.02947845804988662
110104073929,0.024943310657596373
110104112028,0.04308390022675737
110104114567,0.15192743764172337
110104116822,0.18820861678004536
110104133069,0.011337868480725623
110104135360,0.12018140589569161
110104173022,0.05668934240362812
110104173024,0.5056689342403629
110104173321,0.011337868480725623
110104173427,0.0045351473922902496
110104212326,0.049886621315192746
110104212427,0.07709750566893424
110104212629,0.05215419501133787
110104214166,0.0045351473922902496
110104214366,0.16326530612244897
110104214666,0.2199546485260771
110104216028,0.17913832199546487
110104218764,0.05215419501133787
110104235568,0.4557823129251701
110104235863,0.8390022675736961
110104235960,0.17233560090702948
110104235969,0.0022675736961451248
110104273020,0.4852607709750567
110104312328,0.16099773242630386
110104316720,0.031746031746031744
110104318168,0.6439909297052154
110104333864,0.10430839002267574
110104335264,0.5827664399092971
110104335761,0.4512471655328798
110104371525,0.12471655328798185
110104373225,0.02040816326530612
110104373524,0.1292517006802721
110104373724,0.14512471655328799
110104414562,0.12698412698412698
110104414566,0.011337868480725623
110104414963,0.18820861678004536
110104416321,0.24489795918367346
110104416323,0.04081632653061224
110104418063,0.04081632653061224
110104418861,0.061224489795918366
110104433063,0.2789115646258503
110104435869,0.16099773242630386
110104471220,0.5102040816326531
110104471527,0.06349206349206349
110104473424,0.06349206349206349
110104518869,0.08260099390840282
110104573525,0.17006802721088435
110104573729,0.2743764172335601
110104612025,0.35600907029478457
110104612521,0.061224489795918366
110104614060,0.18140589569160998
110104616124,0.21541950113378686
110104618266,0.19954648526077098
110104618763,0.1655328798185941
110104633863,0.034013605442176874
110104635166,0.2675736961451247
110104635360,0.02040816326530612
110104635569,0.05442176870748299
110104673129,0.8095238095238095
110104714167,0.4557823129251701
110104735161,0.011337868480725623
110104735462,0.0057572812674853485
110104735661,0.031746031746031744
110104773629,0.03854875283446712
110104812725,0.12698412698412698
110104814967,0.04308390022675737
110104816025,0.23129251700680273
110104835068,0.034013605442176874
110104835468,0.16326530612244897
110104835964,0.7732426303854876
110104873422,0.024943310657596373
110104912721,0.18140589569160998
110104914069,0.047619047619047616
110104914661,0.018140589569160998
110104918067,0.0022675736961451248
110104918562,0.036281179138321996
110104933763,0.04081632653061224
110104933868,0.16326530612244897
110104971226,0.08390022675736962
110104971229,0.031746031746031744
110104973125,0.061224489795918366
110105016123,0.43537414965986393
110105016425,0.15192743764172337
110105016520,0.17687074829931973
110105033069,0.018140589569160998
110105035869,0.35374149659863946
110105071026,0.3877551020408163
110105116320,0.8344671201814059
110105116327,0.6961451247165533
110105116421,0.19501133786848074
110105116622,0.1655328798185941
110105118463,0.4603174603174603
110105118562,0.047619047619047616
110105133761,0.2947845804988662
110105135768,0.2018140589569161
110105135961,0.7482993197278912
110105171523,0.0022675736961451248
110105173724,0.015873015873015872
110105212325,0.7278911564625851
110105214162,0.19954648526077098
110105216127,0.08163265306122448
110105218765,0.10657596371882086
110105271522,0.022675736961451247
110105273126,0.1851226245678763
110105273323,0.049886621315192746
110105312921,0.047619047619047616
110105318961,0.022675736961451247
110105333063,0.047619047619047616
110105333861,0.013605442176870748
110105373820,0.09750566893424037
110105373824,0.011337868480725623
110105373928,0.12018140589569161
110105416728,0.18594104308390022
110105418365,0.17233560090702948
110105418761,0.1111111111111111
110105435864,0.8049886621315193
110105473220,0.07029478458049887
110105473728,0.16780045351473924
110105516120,0.23129251700680273
110105516325,0.21768707482993196
110105518360,0.4577519041804756
110105518964,0.02343159486016629
110105533763,0.14512471655328799
110105535563,0.3877551020408163
110105573723,0.5873015873015873
110105616123,0.047619047619047616
110105618266,0.17913832199546487
110105635360,0.04081632653061224
110105673022,0.09297052154195011
110105673522,0.04081632653061224
110105716020,0.061224489795918366
110105716421,0.6938775510204082
110105718969,0.05895691609977324
110105733867,0.10430839002267574
110105735160,0.05895691609977324
110105735568,0.09750566893424037
110105771524,0.05895691609977324
110105773122,0.4376417233560091
110105816823,0.031746031746031744
110105816928,0.05442176870748299
110105818769,0.07936507936507936
110105916827,0.024943310657596373
110105916924,0.031746031746031744
110105918964,0.07029478458049887
110105935863,0.045351473922902494
110105971224,0.19111866969009825
110105973521,0.15419501133786848
110106016621,0.034013605442176874
110106018065,0.14300425866824337
110106018169,0.02040816326530612
110106035466,0.14300425866824337
110106035761,0.21541950113378686
110106116423,0.7732426303854876
110106135169,0.018140589569160998
110106135863,0.09977324263038549
110106173122,0.0045351473922902496
110106216329,0.18946822900193735
110106233863,0.19047619047619047
110106235061,0.0
110106235164,0.03730698628657812
110106273429,0.10657596371882086
110106273920,0.35147392290249435
110106316028,0.06802721088435375
110106318463,0.14965986394557823
110106335466,0.045351473922902494
110106371527,0.04081632653061224
110106373122,0.23809523809523808
110106418266,0.39909297052154197
110106418668,0.10430839002267574
110106435063,0.027210884353741496
110106435464,0.6054421768707483
110106473321,0.6124068675089083
110106473428,0.09977324263038549
110106518266,0.024943310657596373
110106518269,0.14300425866824337
110106535268,0.4036281179138322
110106573521,0.21315192743764172
110106573825,0.03854875283446712
110106573929,0.07256235827664399
110106616820,0.034013605442176874
110106616920,0.4603174603174603
110106635765,0.034013605442176874
110106673621,0.7777777777777778
110106712326,0.03854875283446712
110106716229,0.10430839002267574
110106716723,0.04308390022675737
110106735469,0.1995651531786808
110106771021,0.05215419501133787
110106773625,0.36281179138321995
110106814260,0.5056689342403629
110106816924,0.011337868480725623
110106818263,0.06802721088435375
110106835662,0.036281179138321996
110106873926,0.006802721088435374
110106918869,0.02947845804988662
110106935163,0.06802721088435375
110106935561,0.10657596371882086
110106935968,0.1746031746031746
110107010961,0.780045351473923
110107016529,0.29024943310657597
110107016728,0.8140589569160998
110107018363,0.04081632653061224
110107018364,0.011337868480725623
110107018466,0.0045351473922902496
110107018560,0.011337868480725623
110107035068,0.03854875283446712
110107073025,0.04308390022675737
110107110861,0.3424036281179138
110107112465,0.07936507936507936
110107112962,0.11791383219954649
110107114068,0.006802721088435374
110107114367,0.7369614512471655
110107114560,0.2290249433106576
110107116827,0.015873015873015872
110107118263,0.009070294784580499
110107118663,0.2174690160181472
110107135269,0.4421768707482993
110107173822,0.19727891156462585
110107212721,0.0
110107212823,0.4875283446712018
110107214066,0.42630385487528344
110107214667,0.272108843537415
110107216429,0.018140589569160998
110107218262,0.015873015873015872
110107218663,0.02040816326530612
110107235167,0.11791383219954649
110107235865,0.07936507936507936
110107273221,0.5986394557823129
110107273923,0.2199546485260771
110107312424,0.23129251700680273
110107312825,0.0045351473922902496
110107314261,0.02947845804988662
110107314369,0.045351473922902494
110107316522,0.045351473922902494
110107316826,0.15060436560349352
110107318769,0.25396825396825395
110107373020,0.24263038548752835
110107373221,0.8503401360544217
110107410965,0.05895691609977324
110107412123,0.02040816326530612
110107412168,0.37188208616780044
110107412267,0.03854875283446712
110107414061,0.10278317676276859
110107414662,0.4965986394557823
110107416164,0.049886621315192746
110107418267,0.562358276643991
110107418663,0.12018140589569161
110107435466,0.18958086965302628
110107435861,0.02860235003092146
110107473024,0.35600907029478457
110107473720,0.07029478458049887
110107514365,0.08163265306122448
110107516825,0.2743764172335601
110107518064,0.19047619047619047
110107518068,0.036281179138321996
110107533763,0.02947845804988662
110107533862,0.5895691609977324
110107533865,0.04081632653061224
110107535163,0.13378684807256236
110107535965,0.2834467120181406
110107571022,0.03277183889428788
110107571226,0.02947845804988662
110107612122,0.06575963718820861
110107612322,0.3424036281179138
110107614069,0.08616780045351474
110107614469,0.07482993197278912
110107616423,0.15419501133786848
110107635268,0.04308390022675737
110107635464,0.3378684807256236
110107714467,0.05895691609977324
110107716426,0.006802721088435374
110107733767,0.09750566893424037
110107733863,0.0045351473922902496
110107771023,0.11337868480725624
110107814766,0.0045351473922902496
110107814960,0.07482993197278912
110107816224,0.30839002267573695
110107818563,0.07936507936507936
110107833862,0.022675736961451247
110107835263,0.011337868480725623
110107873220,0.19727891156462585
110107873321,0.2290249433106576
110107873325,0.06802721088435375
110107873724,0.562358276643991
110107910566,0.18820861678004536
110107910567,0.031746031746031744
110107910663,0.3378684807256236
110107910968,0.015873015873015872
110107914260,0.11910600718917125
110107914766,0.024943310657596373
110107918466,0.4013605442176871
110107935369,0.17687074829931973
110107971229,0.02040816326530612
110108014461,0.8820861678004536
110108018164,0.006802721088435374
110108035168,0.2789115646258503
110108071022,0.7505668934240363
110108071023,0.07709750566893424
110108073429,0.0691609977324263
110108110163,0.5578231292517006
110108116628,0.08163265306122448
110108116926,0.011337868480725623
110108118160,0.1746031746031746
110108118263,0.07936507936507936
110108133063,0.4875283446712018
110108133869,0.20801095916510332
110108135164,0.049886621315192746
110108135865,0.018140589569160998
110108171525,0.009070294784580499
110108173226,0.5260770975056689
110108173321,0.28798185941043086
110108212823,0.05895691609977324
110108216021,0.2018140589569161
110108216429,0.08843537414965986
110108218268,0.14512471655328799
110108233062,0.07709750566893424
110108233764,0.09977324263038549
110108233765,0.24489795918367346
110108314065,0.02947845804988662
110108314860,0.4217687074829932
110108318660,0.03854875283446712
110108318765,0.034013605442176874
110108335063,0.0045351473922902496
110108335764,0.2018140589569161
110108335866,0.30839002267573695
110108414560,0.02947845804988662
110108416728,0.36961451247165533
110108418566,0.23582766439909297
110108418669,0.006802721088435374
110108473625,0.3356009070294785
110108514362,0.08616780045351474
110108514365,0.011337868480725623
110108514464,0.17233560090702948
110108518169,0.8435374149659864
110108610069,0.3469387755102041
110108610369,0.04308390022675737
110108610667,0.006802721088435374
110108610967,0.26077097505668934
110108614261,0.12018140589569161
110108614461,0.05442176870748299
110108635063,0.20801095916510332
110108673027,0.034013605442176874
110108673620,0.011337868480725623
110108712120,0.8662131519274376
110108716220,0.10204081632653061
110108716225,0.7596371882086168
110108716625,0.08163265306122448
110108773024,0.35827664399092973
110108773522,0.0022675736961451248
110108773726,0.027210884353741496
110108814161,0.29931972789115646
110108818064,0.8888888888888888
110108835364,0.11564625850340136
110108871028,0.4965986394557823
110108871228,0.29024943310657597
110108873028,0.08163265306122448
110108912326,0.05668934240362812
110108914162,0.15873015873015872
110108918863,0.2199546485260771
110108971527,0.09070294784580499
110109014468,0.16780045351473924
110109018463,0.011337868480725623
110109035164,0.3945578231292517
110109035568,0.20801095916510332
110109071522,0.0022675736961451248
110109112622,0.061224489795918366
110109116021,0.5328798185941043
110109116829,0.045351473922902494
110109118562,0.015873015873015872
110109118869,0.06802721088435375
110109133067,0.024943310657596373
110109135862,0.10657596371882086
110109216125,0.1473922902494331
110109216222,0.8231292517006803
110109216623,0.13378684807256236
110109218560,0.07482993197278912
110109218564,0.47845804988662133
110109218764,0.15192743764172337
110109218862,0.15952883500770007
110109218864,0.006802721088435374
110109233762,0.10204081632653061
110109233868,0.02947845804988662
110109235866,0.09297052154195011
110109273426,0.35827664399092973
110109273624,0.08163265306122448
110109273929,0.09977324263038549
110109310125,0.024943310657596373
110109312620,0.26303854875283444
110109316120,0.0
110109316523,0.02040816326530612
110109335862,0.04308390022675737
110109373320,0.18594104308390022
110109373728,0.11564625850340136
110109418160,0.06802721088435375
110109418163,0.049886621315192746
110109433760,0.05668934240362812
110109435467,0.049886621315192746
110109516021,0.013605442176870748
110109516928,0.12698412698412698
110109518562,0.015873015873015872
110109518664,0.05668934240362812
110109535266,0.03277183889428788
110109573221,0.0
110109612026,0.03854875283446712
110109612725,0.013605442176870748
110109612920,0.04308390022675737
110109616529,0.08390022675736962
110109618060,0.16326530612244897
110109635368,0.02040816326530612
110109635566,0.1111111111111111
110109712320,0.1383219954648526
110109712521,0.07936507936507936
110109712625,0.1851226245678763
110109712723,0.018140589569160998
110109716125,0.036281179138321996
110109718167,0.20801095916510332
110109718363,0.011337868480725623
110109771223,0.4965986394557823
110109773226,0.18140589569160998
110109773727,0.015873015873015872
110109773920,0.05442176870748299
110109810320,0.24958427815570672
110109814368,0.031746031746031744
110109815327,0.011337868480725623
110109816026,0.1851226245678763
110109818068,0.0022675736961451248
110109818864,0.20861678004535147
110109835066,0.12471655328798185
110109835463,0.011821265974089893
110109871225,0.4988662131519274
110109871521,0.22448979591836735
110109910128,0.26303854875283444
110109910324,0.46485260770975056
110109916720,0.1995651531786808
110109916827,0.36961451247165533
110109916929,0.2947845804988662
110109933764,0.18594104308390022
110109935563,0.4421768707482993
110109973020,0.5668934240362812
110109973122,0.25170068027210885
110109973421,0.36961451247165533
110109973520,0.027210884353741496
110120010464,0.15192743764172337
110120011260,0.23356009070294784
110120012763,0.2925170068027211
110120012967,0.36281179138321995
110120014167,0.1473922902494331
110120014368,0.03854875283446712
110120014561,0.18594104308390022
110120016364,0.2562358276643991
110120017161,0.015873015873015872
110120019167,0.02040816326530612
110120019567,0.1836734693877551
110120019662,0.0045351473922902496
110120035068,0.15873015873015872
110120035666,0.36281179138321995
110120035968,0.22448979591836735
110120135260,0.018140589569160998
110120135262,0.3287981859410431
110120135969,0.07029478458049887
110120212560,0.06802721088435375
110120212960,0.14058956916099774
110120216463,0.1473922902494331
110120219161,0.031746031746031744
110120235269,0.10204081632653061
110120235569,0.2743764172335601
110120318261,0.1746031746031746
110120335869,0.04308390022675737
110120435262,0.42403628117913833
110120435767,0.3492063492063492
110120435964,0.034013605442176874
110120435966,0.0
110120514166,0.19047619047619047
110120518163,0.07709750566893424
110120518269,0.23809523809523808
110120535561,0.031746031746031744
110120610260,0.027210884353741496
110120614560,0.3786848072562358
110120614865,0.09297052154195011
110120618362,0.09977324263038549
110120618768,0.0045351473922902496
110120633764,0.05442176870748299
110120635066,0.4036281179138322
110120714961,0.024943310657596373
110120718066,0.23582766439909297
110120718562,0.19501133786848074
110120733060,0.07936507936507936
110120735468,0.0022675736961451248
110120818465,0.4421768707482993
110120818562,0.08843537414965986
110120835560,0.09070294784580499
110120914966,0.25396825396825395
110120918667,0.06575963718820861
110120935266,0.10657596371882086
110120935763,0.0045351473922902496
110120935964,0.0
110121035762,0.031746031746031744
110121173623,0.19727891156462585
110121233863,0.04081632653061224
110121233865,0.36054421768707484
110121273127,0.3945578231292517
110121373922,0.013605442176870748
110121435463,0.6077097505668935
110121435467,0.2494331065759637
110121435865,0.07709750566893424
110121473623,0.018140589569160998
110121533066,0.11791383219954649
110121533761,0.04081632653061224
110121573627,0.09750566893424037
110121633760,0.11337868480725624
110121671522,0.2222222222222222
110121673724,0.07936507936507936
110121773427,0.38019652305366597
110121833868,0.17233560090702948
110121871520,0.41043083900226757
110121873728,0.29705215419501135
110121971528,0.018140589569160998
110122018168,0.02040816326530612
110122035062,0.006802721088435374
110122035068,0.10657596371882086
110122035565,0.08616780045351474
110122135160,0.04081632653061224
110122135469,0.19727891156462585
110122135862,0.10204081632653061
110122171522,0.0022675736961451248
110122171526,0.02040816326530612
110122173429,0.027210884353741496
110122235265,0.0
110122316823,0.09977324263038549
110122373128,0.048374905517762655
110122373828,0.15952883500770007
110122435768,0.16780045351473924
110122435866,0.018140589569160998
110122435967,0.1564625850340136
110122518269,0.027210884353741496
110122533864,0.11337868480725624
110122535163,0.09977324263038549
110122535463,0.7573696145124716
110122535768,0.45351473922902497
110122573823,0.04308390022675737
110122718061,0.031746031746031744
110122733069,0.10657596371882086
110122733860,0.12471655328798185
110122735260,0.17913832199546487
110122735968,0.04308390022675737
110122773621,0.08163265306122448
110122773829,0.7188208616780045
110122816322,0.18140589569160998
110122833061,0.06575963718820861
110122835469,0.006802721088435374
110122918166,0.006802721088435374
110122935666,0.08843537414965986
110122973224,0.13151927437641722
110123171525,0.14300425866824337
110123173023,0.022675736961451247
110123173726,0.20408163265306123
110123335060,0.12244897959183673
110123373420,0.29024943310657597
110123435969,0.06349206349206349
110123535962,0.061224489795918366
110123535967,0.16780045351473924
110123571220,0.0
110123633762,0.015873015873015872
110123633861,0.42403628117913833
110123635969,0.36961451247165533
110123671029,0.20801095916510332
110123673728,0.3741496598639456
110123673928,0.0022675736961451248
110123773724,0.03742211434024007
110123833760,0.16326530612244897
110123833867,0.7596371882086168
110123873327,0.045351473922902494
110123873427,0.05668934240362812
110123873528,0.047619047619047616
110123933763,0.07256235827664399
110123935268,0.04308390022675737
110124071228,0.4036281179138322
110124173820,0.5845049130763416
110124233769,0.14285714285714285
110124235368,0.024943310657596373
110124273628,0.5487528344671202
110124371229,0.0045351473922902496
110124373522,0.9183673469387755
110124473222,0.1927437641723356
110124473223,0.0022675736961451248
110124473322,0.06802721088435375
110124473425,0.29931972789115646
110124735261,0.6009070294784581
110124871022,0.011337868480725623
110124871229,0.1746031746031746
110124873229,0.02947845804988662
110124873423,0.07709750566893424
110124973928,0.10657596371882086
110125135063,0.3786848072562358
110125135668,0.02040816326530612
110125173721,0.018140589569160998
110125173927,0.05215419501133787
110125233767,0.07709750566893424
110125235561,0.17233560090702948
110125235864,0.11337868480725624
110125271525,0.015873015873015872
110125273024,0.15952883500770007
110125335665,0.28798185941043086
110125371521,0.15952883500770007
110125371523,0.1851226245678763
110125535766,0.09523809523809523
110125635869,0.12018140589569161
110125673326,0.21768707482993196
110125733864,0.8140589569160998
110125735368,0.5192743764172335
